Date,Open,High,Low,Close,Adj Close,Volume
2003-08-06,69.3499984741211,69.6449966430664,69.01499938964844,69.1050033569336,43.98637390136719,3449600
2003-08-07,68.9800033569336,69.51499938964844,68.88500213623047,69.42500305175781,44.19004440307617,3327600
2003-08-08,69.43000030517578,69.9749984741211,69.25,69.9749984741211,44.54013442993164,2708400
2003-08-11,69.9749984741211,70.94999694824219,69.80999755859375,70.94999694824219,45.16073226928711,5559800
2003-08-12,71.0,72.0250015258789,70.78500366210938,71.98500061035156,45.81953430175781,5247400
2003-08-13,71.98999786376953,72.42500305175781,71.98999786376953,72.25,45.98821258544922,5373000
2003-08-14,71.6500015258789,71.6500015258789,70.29499816894531,71.06999969482422,45.23711013793945,6521600
2003-08-15,71.42500305175781,71.42500305175781,70.69999694824219,71.33000183105469,45.4025993347168,2503600
2003-08-18,71.25,72.42500305175781,71.25,72.16999816894531,45.93727493286133,3627400
2003-08-19,72.17500305175781,72.32499694824219,71.6050033569336,72.2249984741211,45.9722900390625,3261400
2003-08-20,72.2249984741211,72.2249984741211,71.55500030517578,71.91000366210938,45.981895446777344,2944000
2003-08-21,72.0250015258789,72.69999694824219,72.0,72.34500122070312,46.26002883911133,3226800
2003-08-22,72.8499984741211,72.8499984741211,71.75499725341797,71.76000213623047,45.88597106933594,4036800
2003-08-25,71.83499908447266,71.96499633789062,71.44000244140625,71.68499755859375,45.8380126953125,2286600
2003-08-26,71.69000244140625,72.19999694824219,71.30500030517578,72.06999969482422,46.08420944213867,2360200
2003-08-27,71.94000244140625,72.05000305175781,71.45999908447266,71.4749984741211,45.70372772216797,2502800
2003-08-28,71.3499984741211,71.5,70.69000244140625,71.125,45.47992706298828,2768800
2003-08-29,71.125,71.37000274658203,70.80000305175781,71.23500061035156,45.550270080566406,2250600
2003-09-02,70.5,70.79499816894531,69.96499633789062,70.07499694824219,44.808528900146484,6536400
2003-09-03,70.07499694824219,71.41000366210938,69.95999908447266,71.30500030517578,45.59502029418945,5978400
2003-09-04,71.30999755859375,71.375,69.87999725341797,70.0,44.76055145263672,5643200
2003-09-05,69.7249984741211,69.8499984741211,68.81999969482422,69.33999633789062,44.338531494140625,5267000
2003-09-08,69.5999984741211,69.5999984741211,68.57499694824219,68.98999786376953,44.11472702026367,5128400
2003-09-09,68.80000305175781,69.65499877929688,68.6449966430664,68.70500183105469,43.932498931884766,4290400
2003-09-10,68.70500183105469,68.94999694824219,68.15499877929688,68.30000305175781,43.67351150512695,3919000
2003-09-11,68.33499908447266,69.81500244140625,68.33499908447266,69.44499969482422,44.40567398071289,4233800
2003-09-12,69.17500305175781,69.62000274658203,68.875,69.11499786376953,44.19467544555664,4366000
2003-09-15,69.2750015258789,69.55500030517578,68.7300033569336,69.21499633789062,44.258602142333984,3579400
2003-09-16,69.33999633789062,70.4000015258789,69.32499694824219,70.4000015258789,45.0163459777832,3249000
2003-09-17,70.40499877929688,70.7750015258789,70.0999984741211,70.13500213623047,44.84688949584961,3514400
2003-09-18,70.25,71.07499694824219,70.13500213623047,70.92500305175781,45.352046966552734,2997200
2003-09-19,70.92500305175781,71.4749984741211,70.2750015258789,70.98999786376953,45.39360809326172,5031400
2003-09-22,70.5250015258789,71.30500030517578,70.5250015258789,71.05999755859375,45.43836975097656,3975000
2003-09-23,71.0,71.49500274658203,70.95999908447266,71.375,45.63978958129883,2897600
2003-09-24,71.32499694824219,71.36499786376953,70.4800033569336,70.57499694824219,45.12825012207031,3189400
2003-09-25,70.57499694824219,71.08999633789062,70.5,70.80500030517578,45.27531433105469,3614600
2003-09-26,71.57499694824219,72.17500305175781,71.42500305175781,71.7249984741211,45.86359405517578,6336000
2003-09-29,71.5999984741211,71.6050033569336,70.0,70.2699966430664,44.93320083618164,17487400
2003-09-30,69.9000015258789,70.2699966430664,68.94000244140625,69.06999969482422,44.1658821105957,5201200
2003-10-01,69.94000244140625,70.94999694824219,69.80000305175781,70.9000015258789,45.33605194091797,4448900
2003-10-02,71.0,71.48999786376953,70.55000305175781,71.27999877929688,45.57904052734375,2874100
2003-10-03,73.1500015258789,74.05000305175781,72.91999816894531,73.02999877929688,46.69804763793945,5580200
2003-10-06,73.02999877929688,73.5,72.5199966430664,72.94000244140625,46.64051055908203,2782800
2003-10-07,72.83999633789062,73.31999969482422,72.5,73.30000305175781,46.87069320678711,2216000
2003-10-08,73.30999755859375,73.30999755859375,72.45999908447266,72.69999694824219,46.48704147338867,2040300
2003-10-09,73.4000015258789,74.29000091552734,73.26000213623047,74.13999938964844,47.40782928466797,3751700
2003-10-10,74.0,74.6500015258789,73.9000015258789,74.04000091552734,47.34388732910156,2845000
2003-10-13,74.55000305175781,74.8499984741211,74.13999938964844,74.5199966430664,47.65081024169922,1941100
2003-10-14,74.33000183105469,74.66999816894531,73.7300033569336,74.66999816894531,47.746734619140625,2112200
2003-10-15,74.75,74.76000213623047,73.5199966430664,73.69999694824219,47.1264762878418,2771500
2003-10-16,73.80000305175781,74.30000305175781,73.2699966430664,73.58999633789062,47.05614471435547,3149000
2003-10-17,73.69000244140625,74.12999725341797,73.29000091552734,74.05000305175781,47.35029220581055,3074500
2003-10-20,75.69999694824219,75.69999694824219,73.45999908447266,75.4800033569336,48.264678955078125,5653900
2003-10-21,75.97000122070312,76.05000305175781,75.2699966430664,75.5,48.27747344970703,3233700
2003-10-22,75.4800033569336,76.18000030517578,75.12000274658203,75.81999969482422,48.48208236694336,3724100
2003-10-23,75.81999969482422,76.13999938964844,75.2699966430664,75.93000030517578,48.55241394042969,2335300
2003-10-24,75.93000030517578,76.12999725341797,75.13999938964844,75.68000030517578,48.3925666809082,2162800
2003-10-27,75.68000030517578,76.12999725341797,75.52999877929688,75.73999786376953,48.4309196472168,2247900
2003-10-28,76.2300033569336,77.3499984741211,75.9000015258789,77.25,49.39646530151367,3359900
2003-10-29,77.25,77.83999633789062,76.69999694824219,77.56999969482422,49.601078033447266,2411300
2003-10-30,77.56999969482422,78.47000122070312,77.56999969482422,78.05999755859375,49.91445541381836,2576500
2003-10-31,78.05999755859375,79.30000305175781,78.02999877929688,78.87000274658203,50.432373046875,3065000
2003-11-03,78.95999908447266,79.33000183105469,78.47000122070312,78.79000091552734,50.381195068359375,2807900
2003-11-04,78.6500015258789,79.79000091552734,78.48999786376953,79.5,50.835205078125,2903000
2003-11-05,79.5,80.0,78.62000274658203,79.16999816894531,50.62419509887695,2727200
2003-11-06,78.5199966430664,79.73999786376953,78.5199966430664,79.5999984741211,50.89914321899414,2367600
2003-11-07,79.6500015258789,79.88999938964844,78.86000061035156,79.04000091552734,50.54106140136719,2107900
2003-11-10,79.04000091552734,79.25,78.6500015258789,78.83999633789062,50.41316604614258,1740400
2003-11-11,78.8499984741211,78.97000122070312,78.20999908447266,78.5,50.19575500488281,2248000
2003-11-12,78.5,78.98999786376953,78.05999755859375,78.9000015258789,50.451541900634766,2035800
2003-11-13,78.77999877929688,79.73999786376953,78.38999938964844,79.6500015258789,50.93111801147461,1929300
2003-11-14,79.88999938964844,80.16000366210938,78.20999908447266,78.52999877929688,50.2149658203125,2460400
2003-11-17,78.52999877929688,78.52999877929688,77.3499984741211,78.19000244140625,49.99754333496094,2495500
2003-11-18,78.19000244140625,78.72000122070312,77.05999755859375,77.20999908447266,49.37090301513672,2881500
2003-11-19,76.94999694824219,76.98999786376953,76.3499984741211,76.8499984741211,49.351627349853516,3187500
2003-11-20,76.0999984741211,77.47000122070312,76.0,76.80000305175781,49.319541931152344,2846000
2003-11-21,76.9800033569336,77.7300033569336,76.75,77.51000213623047,49.77547836303711,2050200
2003-11-24,77.94999694824219,79.6500015258789,77.81999969482422,79.55999755859375,51.09194564819336,2812400
2003-11-25,79.5,79.5,78.5999984741211,79.16999816894531,50.841495513916016,2139100
2003-11-26,79.44999694824219,79.5,78.6500015258789,79.27999877929688,50.912132263183594,1558500
2003-11-28,78.6500015258789,79.23999786376953,78.55000305175781,79.04000091552734,50.75801467895508,710300
2003-12-01,79.5,81.6500015258789,79.4000015258789,81.62000274658203,52.41484451293945,3392100
2003-12-02,81.37999725341797,81.48999786376953,80.77999877929688,80.94999694824219,51.98456573486328,2658800
2003-12-03,80.8499984741211,81.63999938964844,80.76000213623047,80.98999786376953,52.01026153564453,2901400
2003-12-04,80.72000122070312,81.37000274658203,80.6500015258789,81.30000305175781,52.2093620300293,2118800
2003-12-05,80.87999725341797,81.44000244140625,80.66999816894531,80.73999786376953,51.84970474243164,2030600
2003-12-08,80.80000305175781,81.9800033569336,80.73999786376953,81.94999694824219,52.626766204833984,2396300
2003-12-09,82.0999984741211,82.80000305175781,81.76000213623047,82.0199966430664,52.67171096801758,2831600
2003-12-10,82.0999984741211,82.11000061035156,80.66999816894531,80.94000244140625,51.978145599365234,2213900
2003-12-11,81.19000244140625,81.69999694824219,80.80000305175781,81.23999786376953,52.17080307006836,2675500
2003-12-12,81.55999755859375,82.0999984741211,80.80000305175781,81.47000122070312,52.31853103637695,2238600
2003-12-15,82.54000091552734,83.44000244140625,81.75,82.0,52.65887451171875,3560100
2003-12-16,82.0,83.12999725341797,82.0,82.9800033569336,53.2882080078125,2464600
2003-12-17,82.98999786376953,83.51000213623047,82.5199966430664,83.45999908447266,53.59645080566406,2022300
2003-12-18,83.5,83.5,82.9000015258789,83.43000030517578,53.577178955078125,2912200
2003-12-19,83.55000305175781,84.73999786376953,83.55000305175781,84.06999969482422,53.988189697265625,4551700
2003-12-22,84.37999725341797,85.4000015258789,84.3499984741211,85.25,54.74595642089844,2860200
2003-12-23,85.1500015258789,85.16000366210938,84.08000183105469,84.61000061035156,54.3349609375,2447300
2003-12-24,84.61000061035156,84.69000244140625,84.20999908447266,84.23999786376953,54.09735107421875,767400
2003-12-26,84.33000183105469,84.62999725341797,84.08999633789062,84.20999908447266,54.07807540893555,874200
2003-12-29,84.12000274658203,84.5999984741211,83.56999969482422,84.5,54.26431655883789,2346300
2003-12-30,84.4000015258789,84.61000061035156,84.0199966430664,84.27999877929688,54.123043060302734,1459700
2003-12-31,84.4800033569336,85.08000183105469,84.4000015258789,85.02999877929688,54.604698181152344,1626300
2004-01-02,85.0,85.19000244140625,83.11000061035156,83.37000274658203,53.53864288330078,2591700
2004-01-05,83.58000183105469,85.0,83.31999969482422,84.95999908447266,54.55972671508789,2985200
2004-01-06,84.5,84.95999908447266,84.4000015258789,84.69999694824219,54.392757415771484,2983100
2004-01-07,84.12000274658203,84.25,82.69999694824219,83.23999786376953,53.45518493652344,4293600
2004-01-08,83.23999786376953,83.25,82.37999725341797,82.68000030517578,53.09556198120117,3489300
2004-01-09,82.3499984741211,83.19999694824219,82.0199966430664,82.4000015258789,52.9157600402832,3310600
2004-01-12,82.54000091552734,83.30999755859375,82.23999786376953,83.16999816894531,53.41020202636719,2841300
2004-01-13,83.05000305175781,83.44999694824219,82.51000213623047,82.87999725341797,53.22397994995117,2159700
2004-01-14,83.12999725341797,83.97000122070312,83.0999984741211,83.69999694824219,53.750572204589844,2088300
2004-01-15,83.69999694824219,84.52999877929688,83.0999984741211,84.30000305175781,54.13589096069336,2599600
2004-01-16,84.94999694824219,85.87000274658203,84.80999755859375,85.4800033569336,54.89366912841797,3635900
2004-01-20,86.19999694824219,86.19999694824219,80.0999984741211,80.41000366210938,51.637779235839844,9737300
2004-01-21,80.94999694824219,82.62999725341797,80.0999984741211,81.75,52.49832534790039,7712200
2004-01-22,81.9800033569336,82.76000213623047,81.75,82.11000061035156,52.72950744628906,3805400
2004-01-23,82.6500015258789,82.68000030517578,81.75,81.95999908447266,52.63318634033203,2633600
2004-01-26,81.95999908447266,82.6500015258789,81.9000015258789,82.47000122070312,52.960693359375,2925700
2004-01-27,82.66999816894531,83.11000061035156,82.0,82.0999984741211,52.723079681396484,2877300
2004-01-28,82.25,82.63999938964844,79.55999755859375,80.0,51.3745231628418,4283400
2004-01-29,80.0199966430664,80.25,79.16000366210938,79.5199966430664,51.066261291503906,4690800
2004-01-30,79.19999694824219,79.3499984741211,78.41000366210938,79.08999633789062,50.79011535644531,3389700
2004-02-02,78.88999938964844,79.5999984741211,77.56999969482422,78.0,50.090126037597656,3959200
2004-02-03,79.0999984741211,79.27999877929688,77.5999984741211,78.9000015258789,50.6681022644043,3753000
2004-02-04,78.9000015258789,79.81999969482422,78.44999694824219,79.44999694824219,51.02130889892578,3458200
2004-02-05,79.0999984741211,79.4800033569336,78.69000244140625,79.0,50.732322692871094,2605400
2004-02-06,79.0,80.0999984741211,79.0,79.80999755859375,51.25251388549805,2718700
2004-02-09,79.80000305175781,80.23999786376953,79.2300033569336,79.38999938964844,50.9827766418457,2076800
2004-02-10,79.55000305175781,81.4000015258789,79.0999984741211,81.25,52.17723083496094,3347900
2004-02-11,80.75,81.45999908447266,80.73999786376953,81.4000015258789,52.273563385009766,2842000
2004-02-12,81.4000015258789,81.41000366210938,80.87000274658203,80.9800033569336,52.003841400146484,2058700
2004-02-13,81.05000305175781,81.08000183105469,79.68000030517578,79.68000030517578,51.16898727416992,2839300
2004-02-17,80.4000015258789,80.72000122070312,79.75,80.31999969482422,51.579986572265625,2695200
2004-02-18,80.19999694824219,80.31999969482422,79.19999694824219,79.66000366210938,51.386497497558594,2285300
2004-02-19,79.9800033569336,80.26000213623047,78.93000030517578,79.0999984741211,51.025245666503906,2413500
2004-02-20,79.37999725341797,80.25,79.1500015258789,79.69999694824219,51.41228103637695,2397500
2004-02-23,79.75,80.62999725341797,79.5999984741211,80.44000244140625,51.88962936401367,2259800
2004-02-24,80.25,80.70999908447266,79.13999938964844,79.4800033569336,51.27037048339844,2422300
2004-02-25,79.05000305175781,79.69999694824219,78.19000244140625,78.56999969482422,50.6833610534668,3097500
2004-02-26,78.31999969482422,79.04000091552734,78.0,78.18000030517578,50.4317741394043,3521800
2004-02-27,78.25,78.83999633789062,77.5999984741211,78.0199966430664,50.328548431396484,2946600
2004-03-01,78.47000122070312,79.0999984741211,78.08999633789062,78.77999877929688,50.81881332397461,2364800
2004-03-02,78.94999694824219,79.27999877929688,78.30999755859375,78.30999755859375,50.515628814697266,2216800
2004-03-03,78.31999969482422,79.41000366210938,78.30999755859375,78.94999694824219,50.9284782409668,2837900
2004-03-04,79.01000213623047,79.3499984741211,78.38999938964844,78.88999938964844,50.88978576660156,1951300
2004-03-05,78.80000305175781,79.5,78.4000015258789,78.66000366210938,50.74140167236328,2852900
2004-03-08,78.62000274658203,78.7699966430664,77.55999755859375,77.66999816894531,50.10276412963867,2377000
2004-03-09,77.66999816894531,78.1500015258789,77.25,77.8499984741211,50.21892166137695,2604200
2004-03-10,77.7699966430664,78.11000061035156,75.80000305175781,76.0,49.0255241394043,4185500
2004-03-11,75.2699966430664,76.9000015258789,75.12999725341797,75.3499984741211,48.60622024536133,4397500
2004-03-12,75.3499984741211,76.30000305175781,75.0,76.22000122070312,49.16743850708008,3324500
2004-03-15,76.0999984741211,76.0999984741211,74.3499984741211,74.87000274658203,48.29658508300781,3473600
2004-03-16,77.30999755859375,79.33999633789062,77.30999755859375,78.80999755859375,50.83815383911133,7482900
2004-03-17,79.44999694824219,79.77999877929688,78.81999969482422,79.55999755859375,51.32197952270508,3714400
2004-03-18,79.22000122070312,80.25,78.69999694824219,79.87999725341797,51.52840805053711,3553800
2004-03-19,79.87999725341797,80.58999633789062,79.69999694824219,79.76000213623047,51.450992584228516,3577300
2004-03-22,79.0999984741211,79.98999786376953,79.0199966430664,79.70999908447266,51.41873550415039,3858100
2004-03-23,80.0,80.5,79.5,79.5999984741211,51.34777069091797,3209800
2004-03-24,79.5999984741211,80.1500015258789,79.12000274658203,79.43000030517578,51.23811721801758,2619400
2004-03-25,80.0,81.0199966430664,79.20999908447266,81.0199966430664,52.26377868652344,3210300
2004-03-26,80.5999984741211,80.83999633789062,79.5,79.9800033569336,51.59291076660156,2615700
2004-03-29,80.0,80.88999938964844,79.98999786376953,80.80000305175781,52.12186050415039,2651500
2004-03-30,80.56999969482422,81.77999877929688,80.38999938964844,81.68000030517578,52.689537048339844,3000700
2004-03-31,81.93000030517578,81.9800033569336,81.0,81.87000274658203,52.812076568603516,2986400
2004-04-01,81.87000274658203,82.0,80.9000015258789,81.05000305175781,52.28314971923828,2866000
2004-04-02,82.0,82.1500015258789,81.19999694824219,81.77999877929688,52.754032135009766,2888900
2004-04-05,81.9000015258789,82.7699966430664,81.81999969482422,82.75,53.379764556884766,2237300
2004-04-06,82.3499984741211,82.88999938964844,82.0999984741211,82.83000183105469,53.43136215209961,1653000
2004-04-07,82.62000274658203,82.98999786376953,82.27999877929688,82.75,53.379764556884766,2952600
2004-04-08,82.94999694824219,83.23999786376953,82.08999633789062,82.43000030517578,53.173336029052734,2340800
2004-04-12,82.62999725341797,83.62000274658203,82.5999984741211,83.62000274658203,53.94094467163086,1512900
2004-04-13,83.5199966430664,83.6500015258789,82.30999755859375,82.38999938964844,53.147525787353516,2397800
2004-04-14,81.63999938964844,82.97000122070312,81.5999984741211,82.66000366210938,53.32168197631836,1861400
2004-04-15,82.66000366210938,83.12000274658203,82.0999984741211,82.8499984741211,53.444278717041016,2077700
2004-04-16,83.30000305175781,83.83000183105469,82.58000183105469,83.7300033569336,54.01190948486328,2234400
2004-04-19,83.94999694824219,85.12000274658203,82.76000213623047,83.76000213623047,54.03126907348633,5273200
2004-04-20,84.0,84.91000366210938,83.18000030517578,83.19999694824219,53.67005157470703,2724800
2004-04-21,83.19999694824219,84.37999725341797,82.9000015258789,83.94999694824219,54.153831481933594,2185900
2004-04-22,83.77999877929688,87.18000030517578,83.77999877929688,86.94999694824219,56.089080810546875,4789600
2004-04-23,86.30000305175781,88.69999694824219,86.0,87.9000015258789,56.701881408691406,5057200
2004-04-26,87.51000213623047,88.26000213623047,87.5,87.75,56.60512924194336,2909000
2004-04-27,87.27999877929688,88.56999969482422,87.27999877929688,88.37999725341797,57.011512756347656,3211000
2004-04-28,87.9000015258789,88.05000305175781,86.61000061035156,86.72000122070312,55.94069290161133,2698200
2004-04-29,86.72000122070312,87.5,85.94000244140625,86.12000274658203,55.55365753173828,3166400
2004-04-30,86.05000305175781,87.33999633789062,86.0199966430664,86.4800033569336,55.785865783691406,2990900
2004-05-03,86.5,87.6500015258789,86.2699966430664,87.02999877929688,56.14066696166992,2296300
2004-05-04,86.43000030517578,87.25,86.0199966430664,86.5,55.79876708984375,2872700
2004-05-05,86.5,86.8499984741211,85.70999908447266,85.75,55.31499099731445,2443100
2004-05-06,85.12000274658203,85.55000305175781,84.02999877929688,84.7699966430664,54.682804107666016,2819500
2004-05-07,84.44999694824219,85.66999816894531,84.11000061035156,84.43000030517578,54.46347427368164,2243300
2004-05-10,83.6500015258789,83.94999694824219,82.88999938964844,83.54000091552734,53.88936233520508,3089400
2004-05-11,84.47000122070312,85.19000244140625,83.58000183105469,84.1500015258789,54.28284454345703,2745500
2004-05-12,83.5999984741211,85.4000015258789,83.51000213623047,85.3499984741211,55.05695343017578,2814700
2004-05-13,85.0,85.5,84.23999786376953,84.51000213623047,54.51509475708008,2509700
2004-05-14,84.01000213623047,84.58000183105469,83.36000061035156,83.80999755859375,54.06351089477539,2735800
2004-05-17,82.76000213623047,83.88999938964844,82.75,83.22000122070312,53.682945251464844,2774500
2004-05-18,83.31999969482422,83.5999984741211,82.69999694824219,83.12000274658203,53.6184196472168,2958200
2004-05-19,83.0,84.43000030517578,82.20999908447266,82.30999755859375,53.32688903808594,2578000
2004-05-20,82.44999694824219,82.76000213623047,82.02999877929688,82.19999694824219,53.255638122558594,2439700
2004-05-21,82.44999694824219,83.5999984741211,82.41999816894531,82.91999816894531,53.722084045410156,1974800
2004-05-24,82.93000030517578,83.94999694824219,82.44000244140625,82.55000305175781,53.48236846923828,2246700
2004-05-25,82.54000091552734,83.9000015258789,81.66999816894531,83.63999938964844,54.18855667114258,3102700
2004-05-26,83.72000122070312,84.30000305175781,83.5199966430664,84.0,54.421791076660156,1837100
2004-05-27,84.55000305175781,85.7699966430664,84.41000366210938,84.94999694824219,55.037254333496094,2742900
2004-05-28,85.0,85.25,84.26000213623047,84.55999755859375,54.78458786010742,1650600
2004-06-01,84.12999725341797,85.30999755859375,84.01000213623047,84.83000183105469,54.95954895019531,2365200
2004-06-02,85.44999694824219,85.86000061035156,84.80000305175781,85.61000061035156,55.46489334106445,1832700
2004-06-03,85.45999908447266,85.88999938964844,84.7699966430664,84.7699966430664,54.92067337036133,1630900
2004-06-04,85.30000305175781,85.6500015258789,84.75,84.86000061035156,54.97896957397461,1738000
2004-06-07,84.86000061035156,85.5,84.6500015258789,85.18000030517578,55.186309814453125,2443100
2004-06-08,84.80000305175781,86.19000244140625,84.79000091552734,86.12999725341797,55.80179977416992,1950300
2004-06-09,86.0,86.30999755859375,85.41000366210938,85.41000366210938,55.33531951904297,1766000
2004-06-10,85.44000244140625,86.2699966430664,85.44000244140625,86.22000122070312,55.86008071899414,1655500
2004-06-14,85.5999984741211,85.94999694824219,84.87999725341797,85.1500015258789,55.16688919067383,1975500
2004-06-15,85.94999694824219,86.0199966430664,85.02999877929688,85.55000305175781,55.4260139465332,1927200
2004-06-16,85.55000305175781,85.73999786376953,85.04000091552734,85.25,55.23163986206055,2371600
2004-06-17,85.0,86.23999786376953,85.0,85.93000030517578,55.67219543457031,1497900
2004-06-18,85.93000030517578,87.58999633789062,85.93000030517578,87.08999633789062,56.423744201660156,3702400
2004-06-21,86.9000015258789,87.88999938964844,86.9000015258789,87.27999877929688,56.546852111816406,2429200
2004-06-22,87.79000091552734,89.5,87.29000091552734,89.5,57.98514175415039,3797100
2004-06-23,89.0199966430664,89.69999694824219,88.55000305175781,89.55000305175781,58.01753234863281,2989400
2004-06-24,89.1500015258789,89.31999969482422,88.47000122070312,88.58000183105469,57.38908767700195,1875800
2004-06-25,88.5999984741211,89.3499984741211,88.06999969482422,88.66000366210938,57.4409294128418,2939100
2004-06-28,89.05000305175781,89.55999755859375,88.29000091552734,88.69000244140625,57.46036148071289,1865500
2004-06-29,88.69000244140625,90.0,88.51000213623047,89.80000305175781,58.17947769165039,2577700
2004-06-30,89.81999969482422,90.29000091552734,89.16000366210938,90.01000213623047,58.3155517578125,3069800
2004-07-01,90.0,90.11000061035156,87.79000091552734,88.16999816894531,57.12348175048828,2627200
2004-07-02,88.33000183105469,88.38999938964844,87.41000366210938,87.5,56.68939971923828,1711900
2004-07-06,87.06999969482422,87.97000122070312,87.0,87.55000305175781,56.721763610839844,2305900
2004-07-07,87.55000305175781,88.44000244140625,87.37000274658203,88.43000030517578,57.291908264160156,2454300
2004-07-08,88.43000030517578,89.0,87.63999938964844,87.73999786376953,56.844871520996094,2343600
2004-07-09,88.19999694824219,88.69000244140625,87.30000305175781,87.6500015258789,56.78654861450195,1781300
2004-07-12,87.7699966430664,88.0,86.94999694824219,87.9000015258789,56.94852828979492,1605900
2004-07-13,87.44999694824219,87.87999725341797,87.1500015258789,87.37999725341797,56.611629486083984,2278900
2004-07-14,86.56999969482422,88.68000030517578,86.56999969482422,88.19000244140625,57.13642120361328,2044800
2004-07-15,88.19000244140625,89.19000244140625,88.18000030517578,88.62000274658203,57.41501998901367,2074100
2004-07-16,89.30000305175781,89.30000305175781,87.77999877929688,87.83999633789062,56.909664154052734,2545000
2004-07-19,85.5,85.51000213623047,82.19999694824219,83.05000305175781,53.80632019042969,10521700
2004-07-20,83.44999694824219,85.0,83.26000213623047,85.0,55.06967544555664,4972700
2004-07-21,85.19999694824219,85.19999694824219,83.44999694824219,83.58000183105469,54.14970779418945,3557100
2004-07-22,83.0199966430664,84.0999984741211,83.0,83.69999694824219,54.22744369506836,3765900
2004-07-23,83.69999694824219,83.75,82.30000305175781,82.62000274658203,53.52773666381836,2739600
2004-07-26,82.62000274658203,83.0,81.37000274658203,81.62999725341797,52.886322021484375,3350400
2004-07-27,81.9800033569336,83.45999908447266,81.5999984741211,83.05000305175781,53.80632019042969,2789300
2004-07-28,83.05000305175781,83.05000305175781,80.75,81.98999786376953,53.119544982910156,4493900
2004-07-29,82.69000244140625,82.69000244140625,81.5999984741211,82.12000274658203,53.203792572021484,2822700
2004-07-30,82.12000274658203,82.5999984741211,81.93000030517578,82.36000061035156,53.35929870605469,1885300
2004-08-02,82.30000305175781,83.8499984741211,81.9000015258789,83.55000305175781,54.1302375793457,2412000
2004-08-03,83.26000213623047,83.33999633789062,82.41000366210938,82.93000030517578,53.72856903076172,1776600
2004-08-04,82.4000015258789,83.6500015258789,82.12000274658203,83.18000030517578,53.890533447265625,2018300
2004-08-05,82.83000183105469,83.66999816894531,81.4800033569336,81.56999969482422,52.847450256347656,2577400
2004-08-06,80.76000213623047,81.19000244140625,79.6500015258789,79.87000274658203,51.74605178833008,3228600
2004-08-09,79.80000305175781,80.66999816894531,79.36000061035156,79.44999694824219,51.47395706176758,2556600
2004-08-10,80.0,80.13999938964844,78.33999633789062,79.61000061035156,51.57761764526367,3981300
2004-08-11,79.30000305175781,79.48999786376953,78.19999694824219,79.2300033569336,51.3314208984375,3401200
2004-08-12,79.0199966430664,79.19000244140625,77.75,77.79000091552734,50.398460388183594,3187000
2004-08-13,78.1500015258789,78.5,77.19999694824219,77.66000366210938,50.31426239013672,2100700
2004-08-16,78.1500015258789,78.52999877929688,77.75,78.2300033569336,50.68355941772461,2903800
2004-08-17,78.1500015258789,79.0,78.1500015258789,78.68000030517578,50.975101470947266,2878100
2004-08-18,78.19999694824219,80.0,77.80999755859375,80.0,52.06853485107422,2757200
2004-08-19,79.75,80.16000366210938,79.56999969482422,79.9800033569336,52.05552291870117,2239200
2004-08-20,79.5999984741211,80.44999694824219,79.55000305175781,80.2699966430664,52.244258880615234,1785100
2004-08-23,80.19000244140625,80.94999694824219,80.0,80.36000061035156,52.302833557128906,1563400
2004-08-24,80.69999694824219,80.94000244140625,80.18000030517578,80.58000183105469,52.44602584838867,1336600
2004-08-25,80.3499984741211,81.3499984741211,79.69999694824219,81.19999694824219,52.84955978393555,2094800
2004-08-26,81.2300033569336,81.9800033569336,81.04000091552734,81.2699966430664,52.89510726928711,1616700
2004-08-27,80.94999694824219,81.69999694824219,80.7699966430664,81.4800033569336,53.03179168701172,1134600
2004-08-30,81.5,81.77999877929688,81.11000061035156,81.30000305175781,52.91462707519531,1481000
2004-08-31,81.37999725341797,82.45999908447266,81.16000366210938,82.36000061035156,53.60455322265625,2508100
2004-09-01,82.12000274658203,83.0999984741211,82.12000274658203,82.86000061035156,53.92998123168945,2054400
2004-09-02,82.76000213623047,83.5999984741211,82.30000305175781,83.54000091552734,54.37256622314453,2259900
2004-09-03,83.56999969482422,84.16999816894531,83.36000061035156,83.94000244140625,54.63290786743164,1778800
2004-09-07,84.19999694824219,84.58999633789062,83.7699966430664,84.22000122070312,54.81515121459961,2185000
2004-09-08,84.22000122070312,84.22000122070312,83.3499984741211,83.8499984741211,54.574337005615234,2254700
2004-09-09,84.0999984741211,84.27999877929688,83.75,83.8499984741211,54.574337005615234,1782000
2004-09-10,83.9000015258789,84.70999908447266,83.52999877929688,84.69000244140625,55.121055603027344,1843500
2004-09-13,84.69000244140625,84.95999908447266,84.2699966430664,84.6500015258789,55.095001220703125,2281700
2004-09-14,84.6500015258789,84.68000030517578,83.8499984741211,83.91999816894531,54.61989974975586,2235600
2004-09-15,83.91999816894531,83.91999816894531,82.0,82.0,53.37022399902344,3714000
2004-09-16,82.19999694824219,82.72000122070312,81.91000366210938,82.05000305175781,53.40277862548828,2335700
2004-09-17,82.05000305175781,82.76000213623047,81.7300033569336,82.31999969482422,53.57854080200195,3567700
2004-09-20,82.1500015258789,82.25,80.8499984741211,80.94000244140625,52.68033981323242,2788500
2004-09-21,81.2699966430664,81.80000305175781,80.4000015258789,81.56999969482422,53.09037780761719,3028100
2004-09-22,81.19999694824219,81.19999694824219,80.02999877929688,80.2300033569336,52.21823501586914,2955500
